"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-01","46","63","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-02","44","60","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-03","51","69","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-04","50","61","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-05","58","63","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-06","62","71","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-07","63","65","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-08","58","71","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-09","56","70","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-10","61","71","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-11","65","70","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-12","67","71","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-13","67","74","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-14","48","51","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-15","49","69","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-16","48","59","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-17","39","56","26"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-18","42","59","28"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-19","56","72","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-20","51","64","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-21","54","70","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-22","65","68","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-23","66","70","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-24","64","72","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-25","60","64","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-26","65","71","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-27","55","63","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-02-28","55","67","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-01","48","52","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-02","44","54","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-03","42","52","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-04","47","58","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-05","59","66","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-06","50","59","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-07","47","61","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-08","53","73","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-09","56","70","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-10","61","73","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-11","63","68","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-12","57","65","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-13","57","69","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-14","50","64","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-15","53","66","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-16","60","72","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-17","61","67","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-18","65","70","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-19","66","77","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-20","61","69","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-21","54","69","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-22","57","68","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-23","62","66","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-24","72","83","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-25","55","64","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-26","47","56","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-27","47","62","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-28","53","71","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-29","57","70","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-30","59","69","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-03-31","65","71","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-01","69","78","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-02","66","79","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-03","64","70","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-04","68","74","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-05","58","66","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-06","60","75","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-07","65","75","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-08","67","77","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-09","68","81","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-10","70","78","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-11","71","76","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-12","74","82","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-13","67","81","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-14","63","66","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-15","69","81","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-16","75","88","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-17","73","81","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-18","72","79","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-19","70","76","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-20","57","71","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-21","63","76","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-22","64","70","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-23","67","79","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-24","67","75","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-25","69","78","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-26","70","86","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-27","70","80","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-28","70","77","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-29","68","77","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-04-30","71","82","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-01","68","72","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-02","70","78","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-03","67","73","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-04","64","74","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-05","61","71","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-06","60","70","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-07","67","77","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-08","68","77","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-09","70","80","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-10","70","79","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-11","71","79","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-12","72","83","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-13","67","78","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-14","66","81","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-15","68","79","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-16","70","79","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-17","72","82","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-18","73","83","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-19","74","85","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-20","76","87","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-21","77","87","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-22","76","85","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-23","78","90","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-24","78","91","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-25","72","86","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-26","74","82","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-27","73","86","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-28","76","86","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-29","78","87","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-30","79","89","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-05-31","79","86","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-01","78","87","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-02","80","86","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-03","79","85","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-04","81","86","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-05","77","84","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-06","71","73","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-07","78","86","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-08","80","85","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-09","79","83","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-10","81","87","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-11","80","90","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-12","82","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-13","83","90","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-14","83","91","78"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-15","81","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-16","80","89","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-17","81","88","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-18","80","88","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-19","82","91","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-20","76","89","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-21","76","87","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-22","78","86","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-23","80","88","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-24","80","87","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-25","78","87","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-26","81","91","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-27","82","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-28","80","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-29","78","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-06-30","79","85","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-01","80","87","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-02","76","83","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-03","77","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-04","75","79","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-05","78","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-06","78","84","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-07","80","86","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-08","80","87","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-09","82","91","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-10","78","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-11","78","86","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-12","78","83","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-13","76","84","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-14","79","87","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-15","78","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-16","80","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-17","82","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-18","80","88","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-19","76","79","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-20","76","83","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-21","81","87","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-22","76","85","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-23","78","86","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-24","77","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-25","78","87","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-26","83","91","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-27","80","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-28","80","87","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-29","82","88","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-30","83","90","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-07-31","81","89","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-01","80","88","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-02","82","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-03","80","90","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-04","84","93","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-05","83","92","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-06","83","93","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-07","81","91","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-08","82","88","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-09","83","89","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-10","82","88","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-11","83","91","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-12","84","92","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-13","81","90","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-14","81","89","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-15","82","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-16","77","84","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-17","75","85","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-18","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-19","81","88","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-20","80","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-21","78","90","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-22","74","82","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-23","77","85","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-24","78","87","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-25","79","87","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-26","79","89","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-27","79","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-28","81","88","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-29","82","94","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-30","81","94","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-08-31","80","87","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-01","83","88","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-02","80","88","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-03","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-04","81","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-05","82","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-06","79","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-07","78","90","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-08","79","91","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-09","80","90","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-10","80","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-11","79","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-12","79","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-13","81","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-14","80","89","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-15","81","92","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-16","80","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-17","80","92","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-18","78","86","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-19","78","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-20","77","86","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-21","77","86","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-22","76","81","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-23","77","84","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-24","78","85","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-25","76","85","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-26","74","82","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-27","73","84","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-28","72","82","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-29","74","84","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-09-30","72","81","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-01","75","86","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-02","76","87","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-03","74","85","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-04","78","87","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-05","76","86","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-06","77","83","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-07","78","84","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-08","75","87","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-09","68","76","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-10","70","86","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-11","72","86","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-12","72","86","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-13","72","86","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-14","71","80","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-15","72","81","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-16","73","84","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-17","73","84","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-18","74","85","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-19","72","83","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-20","69","74","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-21","72","82","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-22","69","72","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-23","65","77","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-24","58","77","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-25","58","73","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-26","55","72","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-27","58","75","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-28","63","78","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-29","65","82","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-30","68","83","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-10-31","71","78","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-01","75","79","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-02","66","77","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-03","58","71","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-04","62","76","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-05","65","75","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-06","69","80","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-07","69","81","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-08","56","70","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-09","62","77","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-10","65","78","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-11","62","79","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-12","61","74","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-13","45","55","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-14","53","70","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-15","59","63","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-16","66","76","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-17","70","75","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-18","70","73","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-19","60","72","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-20","61","70","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-21","67","79","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-22","70","84","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-23","68","81","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-24","54","63","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-25","52","59","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2013-11-26","65","72","59"
